text,author_id,conversation_id,id,created_at,public_metrics,in_reply_to_user_id
"RT @LucianoArmond: Estamos no quinto dia… No quinto dia do BBB 21, este homem já tinha distribuído cobras para todos no queridômetro, e est…",1101573138142412800,1484661847810842628,1484661847810842628,2022-01-21T22:59:02.000Z,"{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"RT @LucianoArmond: Estamos no quinto dia… No quinto dia do BBB 21, este homem já tinha distribuído cobras para todos no queridômetro, e est…",1404097096475631616,1484661720325017602,1484661720325017602,2022-01-21T22:58:32.000Z,"{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"RT @LucianoArmond: Estamos no quinto dia… No quinto dia do BBB 21, este homem já tinha distribuído cobras para todos no queridômetro, e est…",1275636121364561920,1484661498152632323,1484661498152632323,2022-01-21T22:57:39.000Z,"{'retweet_count': 19, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,888981429136367616,1484661179154903046,1484661179154903046,2022-01-21T22:56:23.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"Estamos no quinto dia… No quinto dia do BBB 21, este homem já tinha distribuído cobras para todos no queridômetro, e estávamos próximos de assistir a festa mais caótica da história do Big Brother Brasil! #BBB22 https://t.co/pIM1IlbGZw",1340738749567823873,1484661008383807494,1484661008383807494,2022-01-21T22:55:42.000Z,"{'retweet_count': 19, 'reply_count': 1, 'like_count': 156, 'quote_count': 1}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1186392679598436353,1484660992009252865,1484660992009252865,2022-01-21T22:55:38.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"RT @carasbrasil: #CarlaDiaz e #Juliette também estão de olho no que tá rolando no #BBB22 👇
https://t.co/Gch74d73bC",4813337609,1484660861536985091,1484660861536985091,2022-01-21T22:55:07.000Z,"{'retweet_count': 179, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"RT @carasbrasil: #CarlaDiaz e #Juliette também estão de olho no que tá rolando no #BBB22 👇
https://t.co/Gch74d73bC",1356566147907416064,1484660464525221898,1484660464525221898,2022-01-21T22:53:33.000Z,"{'retweet_count': 179, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @areavip: MELHOR REALITY SHOW ☆ BIG BROTHER BRASIL 21 ☆ PRÊMIO ÁREA VIP 🏆 MELHORES DA MÍDIA 2021 #BBB21 #bbb @boninho @endemolshinebr ht…,1468652130575781901,1484660455461339143,1484660455461339143,2022-01-21T22:53:30.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @dezanovept: Linn da Quebrada: Primeira travesti a participar do Big Brother Brasil 22: A artista está na nova temporada do reality show…,3309284441,1484659615941939207,1484659615941939207,2022-01-21T22:50:10.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @qqrmeme: oi? oi luana piovani e matheus mazzafera e quem pegou a faca comparação entre famosos celebridades vídeos sobre o bbb big brot…,1256425690498568195,1484659586808393736,1484659586808393736,2022-01-21T22:50:03.000Z,"{'retweet_count': 46, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"RT @VULGAOTT: Douglas Silva (33 anos) no Big Brother Brasil:

⚔️ 2 provas 
✅ 2 vitórias
ℹ️ 2 imunizações 
⏰ 172 segs p/ ganhar
🚬 47 cigarro…",3434930849,1484659339914891264,1484659339914891264,2022-01-21T22:49:04.000Z,"{'retweet_count': 75, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1240400592184520708,1484659240748961794,1484659240748961794,2022-01-21T22:48:41.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,888086391250354177,1484659132317773828,1484659132317773828,2022-01-21T22:48:15.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"RT @CarlinhaJobs: ⭐Meu Carliette 💚💚💚

Link⬇️
https://t.co/Tum2BM3hPY https://t.co/rtpPLhtv5f",1034581876479078400,1484659103234469891,1484659103234469891,2022-01-21T22:48:08.000Z,"{'retweet_count': 18, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
Linn da Quebrada: Primeira travesti a participar do Big Brother Brasil 22 https://t.co/10FmeA03jz,359971666,1484659085593112577,1484659085593112577,2022-01-21T22:48:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"RT @MirellaBrandaob: Tá mas vocês concordam que o viny tá nessa vibe??? Né??

Nem te culpo naiara / O viny / big brother Brasil / Nanacita…",706174627735846912,1484658920572567555,1484658920572567555,2022-01-21T22:47:24.000Z,"{'retweet_count': 253, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,301116559,1484658823235264512,1484658823235264512,2022-01-21T22:47:01.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"RT @iscacto: ""a cantora campeã do Big Brother Brasil"" 🤧 https://t.co/6dhKhD21GD",1399808360992608259,1484658497090428931,1484658497090428931,2022-01-21T22:45:43.000Z,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1155018844760608768,1484658477268152323,1484658477268152323,2022-01-21T22:45:39.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"""a cantora campeã do Big Brother Brasil"" 🤧 https://t.co/6dhKhD21GD",1393276304296927232,1484658278219096074,1484658278219096074,2022-01-21T22:44:51.000Z,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 21, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,55987957,1484658209545613313,1484658209545613313,2022-01-21T22:44:35.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1301109347859169289,1484657933480833024,1484657933480833024,2022-01-21T22:43:29.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"RT @CarenteTrouxa: Falando em Big Brother Brasil, ainda não consegui esquecer esses aqui... Serei eternamente apaixonado por Prior e Arthur…",1392142221290446849,1484657789351997448,1484657789351997448,2022-01-21T22:42:55.000Z,"{'retweet_count': 49, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"NEYMAR NO PODPAH 😱😱

https://t.co/F9Ee2CisQ9

bbb || big brother Brasil || Natália https://t.co/fGNgHifWly",1453199592028352512,1484657469968236544,1484657469968236544,2022-01-21T22:41:39.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1301573398699614210,1484657408723009540,1484657408723009540,2022-01-21T22:41:24.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"RT @carasbrasil: #CarlaDiaz e #Juliette também estão de olho no que tá rolando no #BBB22 👇
https://t.co/Gch74d73bC",1333193489128054786,1484657036101046284,1484657036101046284,2022-01-21T22:39:55.000Z,"{'retweet_count': 179, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,905234808661569536,1484656722773950465,1484656722773950465,2022-01-21T22:38:40.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"RT @VULGAOTT: Douglas Silva (33 anos) no Big Brother Brasil:

⚔️ 2 provas 
✅ 2 vitórias
ℹ️ 2 imunizações 
⏰ 172 segs p/ ganhar
🚬 47 cigarro…",1460996275264962562,1484656575067344896,1484656575067344896,2022-01-21T22:38:05.000Z,"{'retweet_count': 75, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,3438927015,1484656277754200071,1484656277754200071,2022-01-21T22:36:54.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"Linn da Quebrada: Primeira travesti a participar do Big Brother Brasil 22: A artista está na nova temporada do reality show, que estreou na segunda-feira (17).  

Linna Pereira dos Santos, mais conhecida como Linn da Quebrada, nasceu na Capital Paulista,… https://t.co/ruAhIKOquu https://t.co/rxLFmqhOkf",132683543,1484656061512503299,1484656061512503299,2022-01-21T22:36:03.000Z,"{'retweet_count': 1, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1036728344195280898,1484655987026022404,1484655987026022404,2022-01-21T22:35:45.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
Eu não assisti big brother Brasil ontem Amore tá difícil mais hoje eu vou assistir ok espero aí que tem coisa boa em 🥷🏻🇸🇮,1386393379290992647,1484655984668725248,1484655984668725248,2022-01-21T22:35:44.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"RT @contextcrente: Round 6 é um Big Brother Brasil asiático, só que lá as pessoas morrem, por dinheiro.",1154776218882990080,1484655973272797184,1484655973272797184,2022-01-21T22:35:42.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"Round 6 é um Big Brother Brasil asiático, só que lá as pessoas morrem, por dinheiro.",3784267347,1484655892977049601,1484655892977049601,2022-01-21T22:35:23.000Z,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 44, 'quote_count': 2}",
"RT @CarlinhaJobs: ⭐Meu Carliette 💚💚💚

Link⬇️
https://t.co/Tum2BM3hPY https://t.co/rtpPLhtv5f",1259670311651414022,1484655340545261573,1484655340545261573,2022-01-21T22:33:11.000Z,"{'retweet_count': 18, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @cyberdeIia: SO eu que Penso que A CASA mais vigiada do brasil deveria ser o Palácio do PLANALTO e nao o BIG BROTHER ???,3928914203,1484655182914990082,1484655182914990082,2022-01-21T22:32:33.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @cyberdeIia: SO eu que Penso que A CASA mais vigiada do brasil deveria ser o Palácio do PLANALTO e nao o BIG BROTHER ???,947924497771974656,1484655094788501506,1484655094788501506,2022-01-21T22:32:12.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,3005589622,1484654454041423874,1484654454041423874,2022-01-21T22:29:40.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"RT @carasbrasil: #CarlaDiaz e #Juliette também estão de olho no que tá rolando no #BBB22 👇
https://t.co/Gch74d73bC",479632499,1484654364002242568,1484654364002242568,2022-01-21T22:29:18.000Z,"{'retweet_count': 179, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1294466924076838917,1484654287313588225,1484654287313588225,2022-01-21T22:29:00.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"Primeira festa do #BBB22 o tema será jogos. 
E já vazou um vídeo do @LucianoEsteven dançando. 

Luciano Estevan | Jade Picon | Big Brother Brasil
Globo | BBB | Eslovenia https://t.co/GsXa7gxrMt",1483262274810912771,1484653985013415936,1484653985013415936,2022-01-21T22:27:48.000Z,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",
RT @marcelypqp: @annalimabz this year at the big brother brasil the contestants are allowed to kill others to win the prize. slovenia was a…,1148314761899184130,1484653884501106689,1484653884501106689,2022-01-21T22:27:24.000Z,"{'retweet_count': 3, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"a poc vem com filosofia em um post sobre big brother brasil, não mana
https://t.co/JXxi0XrCLn https://t.co/rsEXq4HAkJ",1462430300051546118,1484653813361430530,1484653813361430530,2022-01-21T22:27:07.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"não é não

essas pessoas são Jessilane e Naiara Azevedo atuais participantes do reality Big Brother Brasil https://t.co/LJKJKixncX",2431142544,1484653799973306372,1484653799973306372,2022-01-21T22:27:04.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1373486229967228929,1484653620213731328,1484653620213731328,2022-01-21T22:26:21.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"RT @editsBHeck: • icons Bárbara Heck Big Brother Brasil 22! 
#TeamBá #BBBá #bbb22 🦀 https://t.co/vyDOuzhShS",1482092472952098824,1484653376440872962,1484653376440872962,2022-01-21T22:25:23.000Z,"{'retweet_count': 9, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,362140337,1484653371587977216,1484653371587977216,2022-01-21T22:25:21.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1458580407952281602,1484653328495689735,1484653328495689735,2022-01-21T22:25:11.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1044028784951918592,1484653092209672194,1484653092209672194,2022-01-21T22:24:15.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1186141064526258179,1484652611378814982,1484652611378814982,2022-01-21T22:22:20.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"the multiartist, singer and actress Beautiful Broken is a contestant on the 22nd edition of the reality competition Big Brother Brasil",1093247978578591746,1484652504742834177,1484652504742834177,2022-01-21T22:21:55.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,929281064123682817,1484652401802031110,1484652401802031110,2022-01-21T22:21:30.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,280837166,1484652188353892365,1484652188353892365,2022-01-21T22:20:39.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,2845728695,1484651849894481922,1484651849894481922,2022-01-21T22:19:19.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
edit fancam como fazer carrd a thread passo a passo larrie perguntas para responder quando está no tédio monte seu look flodar palavras-chave big brother brasil lexi howard edit fancam euphoria play date https://t.co/ldujBRLnP2,1453846870137188355,1484651698790481920,1484651698790481920,2022-01-21T22:18:43.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
"Essa rede social só tem um motivo p mim Big Brother Brasil, todo ano eu volto só para poder ver as coisas kkkkkkk",1358210099161006088,1484651414173491204,1484651414173491204,2022-01-21T22:17:35.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,1381047245055930369,1484651392556056586,1484651392556056586,2022-01-21T22:17:30.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @William_Castro: Entrou mais um participante na casa do Big Brother Brasil https://t.co/OBQfSvfEeT,179279605,1484651299194945541,1484651299194945541,2022-01-21T22:17:07.000Z,"{'retweet_count': 6598, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
#bbb22 achei que eu ia tirar 'professor Joao Luiz big brother brasil 21',1045071637459206146,1484650762529611779,1484650762529611779,2022-01-21T22:14:59.000Z,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
RT @urss_so: @samuelokiin @punisherising this year at the big brother brasil the contestants are allowed to kill others to win the prize. s…,1241057007609708546,1484650504512802816,1484650504512802816,2022-01-21T22:13:58.000Z,"{'retweet_count': 1006, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",
